tarih,ürün_kodu,ürün_adi,kategori,fiyat,adet,toplam_satis,musteri_id 
2023-05-05,P096,Klima,Giyim,1366.87,11,15035.57,1526
2024-07-28,P084,Defter,Kozmetik,1323.69,7,9265.83,4598
2022-12-29,P072,Kalem,Kırtasiye,1429.26,8,11434.08,9552
2024-04-02,P008,Klima,Kozmetik,527.74,13,6860.62,6257
2022-12-13,P005,Bilgisayar,Giyim,1261.73,14,17664.22,5436
2023-01-12,P093,Kalem,Kırtasiye,737.31,18,13271.579999999998,9515
2023-06-18,P023,Çanta,Kırtasiye,145.37,5,726.85,3706
2024-02-21,P078,Klima,Kozmetik,41.09,11,451.99,3202
2024-09-25,P070,Telefon,Elektronik,518.7,5,2593.5,7617
2023-03-11,P099,Bilgisayar,Elektronik,1139.28,11,12532.08,1033
2024-04-16,P013,Çanta,Elektronik,160.54,18,2889.72,2147
2024-04-16,P056,Kalem,Elektronik,109.33,17,1858.61,8747
2023-03-30,P069,Klima,Kırtasiye,1004.27,2,2008.54,9909
2024-07-25,P009,Telefon,Giyim,1245.47,12,14945.64,6327
2024-10-25,P075,Su Şişesi,Giyim,604.29,11,6647.19,3890
2023-10-25,P034,Çanta,Giyim,185.65,16,2970.4,9281
2023-11-18,P092,Kalem,Mutfak Ürünleri,735.48,1,735.48,3123
2024-01-05,P009,Fırın,Elektronik,1177.61,19,22374.59,5672
2023-08-16,P083,Kulaklık,Kırtasiye,12.83,14,179.62,8082
2024-08-24,P097,Çanta,Elektronik,410.5,16,6568.0,1914
2023-12-14,P014,Su Şişesi,Mutfak Ürünleri,1020.55,10,10205.5,7666
2022-11-23,P048,Mouse,Kırtasiye,981.16,19,18642.04,2803
2023-10-04,P029,Kalem,Giyim,72.07,4,288.28,6857
2023-01-04,P066,Su Şişesi,Ev Aletleri,187.29,13,2434.77,6758
2024-07-07,P002,Klima,Kırtasiye,1236.68,6,7420.08,3181
2023-10-01,P065,Fırın,Mutfak Ürünleri,1191.61,12,14299.32,1891
2023-07-04,P074,Defter,Elektronik,1103.83,16,17661.28,8079
2024-06-20,P048,Mouse,Kırtasiye,293.14,7,2051.98,2177
2024-07-01,P095,Fırın,Kırtasiye,320.14,8,2561.12,4996
2023-06-30,P058,Bilgisayar,Ev Aletleri,433.73,6,2602.38,2327
2023-08-01,P070,Kulaklık,Ev Aletleri,111.23,8,889.84,2406
2023-04-26,P002,Klima,Kırtasiye,411.65,6,2469.9,1659
2023-07-11,P074,Mouse,Kırtasiye,891.95,7,6243.650000000001,3850
2024-02-12,P078,Defter,Elektronik,1106.1,4,4424.4,3084
2024-10-06,P099,Bilgisayar,Giyim,71.03,2,142.06,3247
2023-04-19,P093,Su Şişesi,Giyim,34.53,11,379.83,2098
2023-07-10,P075,Su Şişesi,Mutfak Ürünleri,1249.67,16,19994.72,8242
2023-08-23,P086,Klima,Elektronik,1258.74,10,12587.4,4579
2023-12-08,P024,Bilgisayar,Elektronik,491.34,6,2948.04,9389
2024-04-08,P071,Kulaklık,Kırtasiye,491.62,12,5899.4400000000005,6451
2024-03-06,P079,Bilgisayar,Elektronik,689.86,17,11727.62,3894
2024-09-28,P036,Klima,Elektronik,1208.46,10,12084.6,8082
2023-08-31,P045,Klima,Giyim,440.95,4,1763.8,7851
2022-12-28,P047,Mouse,Mutfak Ürünleri,966.68,2,1933.36,3571
2023-06-03,P021,Kulaklık,Mutfak Ürünleri,1290.82,17,21943.94,1375
2023-07-14,P034,Kalem,Kırtasiye,239.35,6,1436.1,2676
2022-12-22,P016,Mouse,Kırtasiye,651.97,6,3911.82,4558
2024-09-17,P030,Fırın,Kozmetik,446.66,4,1786.64,4103
2023-03-18,P013,Bilgisayar,Giyim,851.79,12,10221.48,8003
2024-03-04,P025,Defter,Mutfak Ürünleri,783.86,8,6270.88,1901
2023-04-24,P076,Su Şişesi,Elektronik,617.81,6,3706.86,5544
2024-04-24,P071,Kalem,Elektronik,304.98,2,609.96,1539
2023-12-16,P008,Klima,Ev Aletleri,564.49,17,9596.33,6740
2024-05-24,P024,Kalem,Kırtasiye,769.09,18,13843.62,4620
2024-10-19,P057,Defter,Kozmetik,1416.54,17,24081.18,6359
2024-10-03,P038,Kulaklık,Mutfak Ürünleri,84.03,15,1260.45,1236
2024-07-04,P016,Mouse,Mutfak Ürünleri,228.09,8,1824.72,3242
2024-04-06,P050,Kulaklık,Elektronik,1320.48,17,22448.16,9808
2024-09-25,P039,Defter,Kozmetik,833.3,13,10832.9,6646
2023-07-15,P078,Su Şişesi,Giyim,100.64,18,1811.52,7540
2024-01-04,P087,Defter,Ev Aletleri,734.07,7,5138.490000000001,7996
2024-10-16,P051,Klima,Ev Aletleri,360.77,12,4329.24,6701
2024-01-29,P064,Çanta,Mutfak Ürünleri,574.19,16,9187.04,5702
2022-11-12,P060,Mouse,Giyim,547.33,5,2736.65,2402
2023-11-28,P057,Kulaklık,Kırtasiye,248.04,6,1488.24,6553
2023-06-24,P067,Fırın,Ev Aletleri,321.68,3,965.04,2688
2022-11-19,P069,Kalem,Elektronik,534.82,8,4278.56,8936
2024-06-23,P015,Kulaklık,Kırtasiye,1172.0,11,12892.0,8394
2022-12-29,P040,Su Şişesi,Mutfak Ürünleri,86.39,13,1123.07,5019
2023-10-11,P033,Klima,Kırtasiye,484.86,12,5818.32,4578
2024-07-29,P002,Klima,Kırtasiye,926.09,11,10186.99,1924
2023-03-22,P091,Bilgisayar,Kozmetik,1296.45,14,18150.3,7987
2023-01-22,P036,Klima,Kırtasiye,678.6,1,678.6,4204
2023-10-18,P039,Defter,Elektronik,1326.09,9,11934.81,4295
2024-02-28,P019,Kalem,Kırtasiye,190.92,14,2672.88,6917
2023-01-27,P076,Su Şişesi,Mutfak Ürünleri,586.62,10,5866.2,2245
2024-08-10,P080,Çanta,Ev Aletleri,969.01,16,15504.16,5399
2023-04-27,P025,Çanta,Kırtasiye,1053.68,19,20019.92,5108
2024-04-26,P048,Çanta,Mutfak Ürünleri,1253.83,11,13792.13,1744
2024-02-27,P047,Telefon,Giyim,707.44,9,6366.960000000001,5182
2024-08-20,P027,Klima,Elektronik,1399.55,12,16794.6,1960
2024-02-24,P081,Bilgisayar,Elektronik,1263.87,17,21485.79,7950
2023-03-03,P076,Kalem,Kozmetik,1070.04,18,19260.72,8118
2024-07-06,P021,Defter,Giyim,882.82,12,10593.84,4199
2024-10-30,P012,Kulaklık,Kozmetik,1461.6,9,13154.4,4290
2023-03-10,P093,Kalem,Mutfak Ürünleri,1170.54,3,3511.62,4324
2023-01-15,P099,Telefon,Elektronik,671.26,12,8055.12,7648
2024-06-09,P024,Fırın,Ev Aletleri,589.58,3,1768.7400000000002,7960
2024-04-09,P004,Mouse,Elektronik,438.94,11,4828.34,6503
2024-09-19,P001,Telefon,Kozmetik,1496.49,10,14964.9,4026
2024-04-11,P079,Klima,Kırtasiye,1424.97,4,5699.88,5869
2023-11-27,P037,Bilgisayar,Kırtasiye,440.46,15,6606.9,1565
2023-10-26,P002,Su Şişesi,Kırtasiye,361.94,10,3619.4,4342
2023-09-25,P098,Defter,Elektronik,40.19,10,401.9,4466
2024-01-17,P018,Klima,Giyim,974.77,16,15596.32,2803
2024-06-25,P081,Klima,Mutfak Ürünleri,947.75,4,3791.0,6888
2023-08-11,P024,Kulaklık,Ev Aletleri,23.91,16,382.56,4213
2024-03-12,P054,Su Şişesi,Kırtasiye,1347.66,12,16171.920000000002,8557
2023-02-08,P067,Klima,Giyim,77.82,3,233.46,6449
2024-09-23,P046,Kalem,Mutfak Ürünleri,1095.86,1,1095.86,8831
2023-08-17,P074,Defter,Elektronik,164.48,11,1809.28,4993
2024-06-18,P024,Kalem,Ev Aletleri,570.99,9,5138.91,6308
2023-07-07,P068,Fırın,Mutfak Ürünleri,208.65,11,2295.15,2106
2023-07-18,P094,Bilgisayar,Kırtasiye,352.89,18,6352.02,2614
2024-07-25,P095,Defter,Elektronik,1412.0,1,1412.0,6522
2023-07-29,P068,Bilgisayar,Elektronik,211.49,18,3806.82,9201
2023-12-01,P073,Fırın,Kozmetik,845.28,10,8452.8,9168
2023-09-10,P028,Klima,Mutfak Ürünleri,76.13,5,380.65,5281
2024-10-05,P032,Defter,Ev Aletleri,1311.7,16,20987.2,6036
2023-03-04,P096,Telefon,Elektronik,399.08,2,798.16,3512
2024-02-05,P091,Defter,Elektronik,1072.21,13,13938.73,3082
2023-12-28,P041,Fırın,Kırtasiye,1024.86,5,5124.299999999999,3759
2024-04-01,P067,Telefon,Kozmetik,1269.97,1,1269.97,5936
2024-02-02,P033,Defter,Kırtasiye,644.1,6,3864.6,8282
2024-05-21,P027,Su Şişesi,Kırtasiye,189.88,18,3417.84,2226
2023-05-07,P027,Su Şişesi,Elektronik,1246.88,9,11221.920000000002,3604
2024-04-20,P065,Mouse,Giyim,369.27,2,738.54,2606
2024-05-12,P088,Defter,Kırtasiye,1270.75,8,10166.0,7895
2024-07-12,P059,Kalem,Giyim,1306.43,5,6532.150000000001,3098
2023-09-27,P070,Defter,Elektronik,415.61,2,831.22,2167
2023-11-08,P084,Defter,Giyim,925.49,2,1850.98,1198
2024-05-22,P044,Kalem,Giyim,721.83,18,12992.94,5841
2023-06-23,P053,Bilgisayar,Kozmetik,1297.34,10,12973.4,9281
2023-07-22,P080,Kalem,Mutfak Ürünleri,997.41,10,9974.1,1161
2024-04-06,P099,Kalem,Mutfak Ürünleri,28.35,6,170.10000000000002,2174
2023-10-29,P078,Kalem,Kırtasiye,1204.34,7,8430.38,7952
2024-07-17,P084,Çanta,Mutfak Ürünleri,37.62,10,376.2,2618
2023-08-08,P066,Klima,Elektronik,316.56,5,1582.8,5419
2024-08-05,P076,Klima,Giyim,852.57,4,3410.28,7777
2024-07-14,P061,Klima,Elektronik,186.36,17,3168.1200000000003,7792
2023-10-05,P093,Kalem,Kırtasiye,1490.3,9,13412.7,1205
2023-11-20,P064,Fırın,Kozmetik,807.64,6,4845.84,8759
2022-12-30,P050,Fırın,Giyim,1305.26,13,16968.38,1059
2023-01-09,P094,Telefon,Ev Aletleri,111.22,7,778.54,8347
2023-10-15,P018,Su Şişesi,Ev Aletleri,1272.4,17,21630.800000000003,5098
2024-07-15,P093,Telefon,Mutfak Ürünleri,135.79,4,543.16,5289
2022-12-02,P099,Su Şişesi,Elektronik,942.85,16,15085.6,9068
2023-06-17,P021,Çanta,Kırtasiye,252.32,6,1513.92,4066
2024-05-31,P065,Kulaklık,Elektronik,600.21,19,11403.990000000002,8700
2023-10-21,P089,Çanta,Ev Aletleri,649.86,4,2599.44,2301
2023-12-15,P062,Fırın,Kozmetik,645.67,18,11622.06,1004
2023-10-11,P005,Bilgisayar,Ev Aletleri,1432.3,3,4296.9,2392
2023-11-08,P001,Kulaklık,Kozmetik,206.7,2,413.4,7643
2023-03-23,P016,Telefon,Giyim,1132.12,10,11321.2,2884
2023-01-01,P003,Kalem,Giyim,118.42,15,1776.3,7130
2024-06-03,P016,Bilgisayar,Ev Aletleri,177.57,9,1598.13,6596
2023-02-07,P053,Klima,Elektronik,1334.54,13,17349.02,2900
2023-08-02,P074,Telefon,Ev Aletleri,325.99,8,2607.92,7978
2023-06-29,P008,Bilgisayar,Mutfak Ürünleri,1128.9,17,19191.300000000003,1235
2024-06-11,P063,Çanta,Ev Aletleri,529.99,2,1059.98,8200
2024-05-27,P048,Bilgisayar,Kırtasiye,410.75,16,6572.0,2728
2023-05-01,P072,Defter,Elektronik,152.84,10,1528.4,8808
2024-01-26,P035,Telefon,Kırtasiye,259.26,16,4148.16,7258
2023-04-24,P027,Klima,Kırtasiye,1343.49,6,8060.94,4970
2023-03-01,P035,Mouse,Giyim,1499.93,9,13499.37,3057
2024-06-20,P035,Çanta,Kırtasiye,635.71,18,11442.78,4360
2022-12-16,P035,Mouse,Kozmetik,784.48,3,2353.44,6661
2024-09-23,P065,Fırın,Kırtasiye,694.72,18,12504.96,7859
2022-11-30,P047,Defter,Giyim,1042.18,9,9379.62,2550
2023-02-27,P077,Su Şişesi,Elektronik,585.36,9,5268.24,7175
2023-01-26,P068,Çanta,Ev Aletleri,404.39,13,5257.07,8281
2023-10-17,P051,Kulaklık,Mutfak Ürünleri,106.63,2,213.26,3326
2023-02-13,P045,Telefon,Kozmetik,472.93,15,7093.95,7080
2023-11-23,P031,Klima,Elektronik,243.91,14,3414.74,4934
2024-04-16,P016,Su Şişesi,Kozmetik,130.68,18,2352.24,6333
2023-03-04,P036,Çanta,Elektronik,1201.83,16,19229.28,5790
2024-09-14,P055,Kalem,Kırtasiye,1459.86,18,26277.48,2023
2024-01-22,P015,Defter,Elektronik,21.02,6,126.12,1150
2024-08-25,P071,Kulaklık,Ev Aletleri,811.84,18,14613.12,9879
2023-02-18,P064,Su Şişesi,Ev Aletleri,774.49,5,3872.45,2541
2023-02-15,P033,Telefon,Ev Aletleri,28.71,18,516.78,2345
2024-04-01,P082,Fırın,Giyim,371.93,14,5207.02,7678
2023-10-20,P048,Fırın,Ev Aletleri,1318.6,14,18460.4,6741
2024-10-24,P029,Mouse,Elektronik,769.79,9,6928.11,3162
2024-06-22,P007,Bilgisayar,Giyim,940.78,19,17874.82,3994
2022-12-19,P033,Mouse,Mutfak Ürünleri,1154.43,18,20779.74,9637
2023-12-30,P028,Kalem,Giyim,647.98,3,1943.94,7380
2023-05-12,P055,Kulaklık,Kozmetik,96.29,13,1251.77,7150
2023-07-25,P058,Defter,Giyim,640.87,18,11535.66,6579
2024-10-20,P057,Çanta,Mutfak Ürünleri,793.26,14,11105.64,6490
2024-10-21,P098,Defter,Elektronik,1335.84,17,22709.28,8079
2023-09-22,P067,Mouse,Kozmetik,1428.27,7,9997.89,5874
2023-11-01,P067,Defter,Ev Aletleri,1476.22,17,25095.74,9441
2023-11-08,P091,Çanta,Kırtasiye,1270.17,11,13971.87,9566
2024-02-21,P095,Su Şişesi,Elektronik,176.21,4,704.84,6275
2024-06-29,P003,Kalem,Kozmetik,1185.94,7,8301.58,3879
2024-07-31,P026,Defter,Ev Aletleri,1095.47,19,20813.93,3298
2024-09-27,P049,Mouse,Mutfak Ürünleri,1368.08,5,6840.4,3482
2024-04-12,P016,Klima,Elektronik,62.85,5,314.25,9742
2023-09-27,P095,Defter,Ev Aletleri,113.57,5,567.8499999999999,5896
2024-04-28,P029,Telefon,Kozmetik,751.34,13,9767.42,9127
2024-03-30,P097,Fırın,Mutfak Ürünleri,172.36,8,1378.88,9964
2023-07-16,P067,Fırın,Mutfak Ürünleri,899.02,19,17081.38,5467
2024-05-07,P029,Su Şişesi,Ev Aletleri,1143.84,15,17157.6,9342
2024-03-10,P088,Telefon,Ev Aletleri,1087.52,1,1087.52,7060
2024-10-25,P048,Çanta,Elektronik,837.59,14,11726.26,6170
2023-05-14,P049,Çanta,Mutfak Ürünleri,451.37,3,1354.11,8727
2023-03-14,P094,Telefon,Ev Aletleri,1067.24,5,5336.2,5534
2023-05-16,P019,Fırın,Kırtasiye,1365.18,16,21842.88,7792
2023-12-22,P039,Kulaklık,Kozmetik,704.53,8,5636.24,1103
2022-12-21,P060,Telefon,Mutfak Ürünleri,570.04,4,2280.16,9324
2023-07-19,P083,Mouse,Elektronik,1336.58,10,13365.8,1848
2023-04-29,P020,Kulaklık,Giyim,756.19,16,12099.04,5735
2024-04-04,P070,Mouse,Kozmetik,97.32,18,1751.7599999999998,2965
2024-01-22,P054,Kulaklık,Kozmetik,1303.73,12,15644.76,1147
2024-04-14,P092,Çanta,Kozmetik,287.27,13,3734.51,8304
2023-11-28,P051,Bilgisayar,Giyim,1394.74,19,26500.06,1212
2022-12-04,P027,Telefon,Ev Aletleri,1286.01,7,9002.07,2785
2024-07-22,P079,Su Şişesi,Giyim,1470.92,7,10296.44,2320
2023-07-02,P074,Klima,Kozmetik,879.25,14,12309.5,2996
2023-05-28,P061,Bilgisayar,Kırtasiye,1175.31,18,21155.58,3519
2022-12-22,P027,Bilgisayar,Elektronik,206.12,17,3504.04,1841
2024-03-07,P065,Kulaklık,Ev Aletleri,763.59,16,12217.44,3317
2024-08-07,P013,Mouse,Kırtasiye,906.56,19,17224.64,7628
2023-09-02,P044,Telefon,Giyim,1036.44,17,17619.48,9015
2023-10-25,P029,Bilgisayar,Ev Aletleri,398.43,9,3585.87,4973
2024-06-19,P031,Su Şişesi,Elektronik,1373.52,16,21976.32,1087
2024-01-28,P006,Çanta,Kırtasiye,133.95,12,1607.4,7585
2023-11-06,P098,Kulaklık,Kırtasiye,104.85,13,1363.05,3183
2023-02-23,P015,Klima,Elektronik,156.49,11,1721.39,5395
2023-03-28,P030,Kulaklık,Ev Aletleri,1266.89,15,19003.35,2678
2024-10-31,P022,Kulaklık,Elektronik,172.52,10,1725.2,2301
2023-07-11,P048,Fırın,Kozmetik,21.36,16,341.76,5765
2023-01-19,P029,Fırın,Elektronik,949.26,16,15188.16,7497
2022-11-30,P048,Su Şişesi,Elektronik,905.06,2,1810.12,5979
2024-07-18,P098,Kulaklık,Ev Aletleri,1060.18,1,1060.18,5334
2024-07-17,P073,Telefon,Ev Aletleri,450.11,3,1350.33,7531
2023-07-22,P079,Çanta,Kozmetik,1374.11,12,16489.32,1231
2024-01-26,P081,Bilgisayar,Ev Aletleri,323.46,2,646.92,3481
2023-04-18,P078,Defter,Kozmetik,399.94,12,4799.28,7999
2024-01-06,P002,Kalem,Elektronik,104.53,9,940.77,6095
2023-07-06,P010,Telefon,Ev Aletleri,712.18,10,7121.799999999999,8475
2024-10-12,P008,Defter,Giyim,301.0,19,5719.0,6077
2024-01-28,P034,Telefon,Ev Aletleri,297.18,7,2080.26,6868
2024-06-09,P076,Klima,Elektronik,1350.01,5,6750.05,5895
2024-07-16,P059,Kulaklık,Kozmetik,654.51,17,11126.67,8769
2024-03-25,P033,Kalem,Ev Aletleri,395.0,6,2370.0,6717
2024-01-13,P048,Kalem,Kozmetik,782.08,8,6256.64,4369
2023-10-21,P073,Telefon,Kozmetik,680.44,15,10206.6,7095
2024-03-16,P003,Defter,Kırtasiye,312.58,4,1250.32,9770
2023-10-13,P088,Su Şişesi,Mutfak Ürünleri,497.96,3,1493.88,7610
2023-06-11,P014,Çanta,Giyim,213.86,8,1710.88,3148
2023-07-29,P093,Klima,Giyim,1039.98,10,10399.8,7418
2024-09-18,P076,Klima,Kozmetik,1406.4,3,4219.200000000001,9373
2023-10-29,P035,Kulaklık,Elektronik,843.94,7,5907.58,1928
2023-01-30,P016,Fırın,Elektronik,130.68,13,1698.84,9303
2024-10-30,P057,Fırın,Giyim,890.93,4,3563.72,4899
2024-04-07,P027,Defter,Elektronik,942.83,15,14142.45,4133
2024-03-26,P014,Defter,Giyim,5.67,3,17.009999999999998,1572
2023-05-01,P008,Klima,Mutfak Ürünleri,314.81,9,2833.29,2703
2023-05-02,P087,Mouse,Mutfak Ürünleri,1044.67,11,11491.37,5762
2023-04-22,P001,Klima,Kırtasiye,1491.87,5,7459.349999999999,8716
2022-11-19,P068,Çanta,Ev Aletleri,532.69,9,4794.210000000001,4097
2023-01-31,P087,Fırın,Mutfak Ürünleri,978.11,1,978.11,3990
2024-05-18,P036,Bilgisayar,Ev Aletleri,989.98,13,12869.74,9088
2023-12-29,P100,Telefon,Kırtasiye,1121.6,14,15702.399999999998,3235
2024-08-17,P075,Su Şişesi,Giyim,753.9,16,12062.4,4642
2023-10-28,P060,Fırın,Elektronik,722.57,4,2890.28,5535
2024-01-23,P066,Fırın,Giyim,686.97,11,7556.67,5840
2023-03-05,P075,Fırın,Kozmetik,729.84,16,11677.44,4757
2023-03-09,P035,Kalem,Kırtasiye,873.44,9,7860.960000000001,9909
2024-05-13,P083,Kalem,Mutfak Ürünleri,1175.84,19,22340.96,7968
2023-02-25,P050,Fırın,Elektronik,334.44,19,6354.36,7184
2024-07-10,P070,Klima,Ev Aletleri,1446.08,19,27475.52,4257
2024-04-14,P090,Bilgisayar,Kozmetik,199.49,4,797.96,3752
2023-06-14,P007,Defter,Kozmetik,1260.55,1,1260.55,2969
2024-01-10,P060,Mouse,Kozmetik,1321.99,13,17185.87,2056
2023-06-19,P070,Klima,Mutfak Ürünleri,1006.19,4,4024.76,5093
2023-01-09,P059,Klima,Kozmetik,1360.24,7,9521.68,8627
2024-07-03,P008,Mouse,Kırtasiye,497.83,11,5476.13,1916
2024-06-11,P044,Defter,Kırtasiye,956.9,13,12439.7,4976
2024-08-30,P083,Bilgisayar,Ev Aletleri,690.01,11,7590.11,7586
2023-03-27,P041,Çanta,Mutfak Ürünleri,537.05,10,5370.5,1640
2023-09-11,P097,Bilgisayar,Elektronik,361.72,13,4702.360000000001,3940
2024-05-17,P098,Kulaklık,Ev Aletleri,918.09,17,15607.53,7194
2024-01-08,P055,Klima,Kırtasiye,469.81,2,939.62,7103
2023-01-24,P091,Telefon,Ev Aletleri,223.97,13,2911.61,4271
2024-06-16,P075,Klima,Ev Aletleri,41.13,13,534.69,7039
2022-11-11,P050,Çanta,Giyim,906.92,8,7255.36,4541
2023-02-25,P014,Bilgisayar,Kırtasiye,790.09,12,9481.08,2651
2022-12-26,P002,Bilgisayar,Elektronik,129.93,8,1039.44,6840
2024-02-02,P053,Defter,Mutfak Ürünleri,725.54,14,10157.56,9126
2024-07-08,P012,Klima,Ev Aletleri,829.12,16,13265.92,5583
2023-11-05,P085,Fırın,Ev Aletleri,240.92,10,2409.2,7577
2024-09-13,P061,Kalem,Ev Aletleri,1144.84,17,19462.28,6427
2023-12-27,P027,Klima,Giyim,570.67,7,3994.69,7062
2023-10-14,P002,Bilgisayar,Kozmetik,174.9,14,2448.6,7353
2023-08-22,P051,Fırın,Elektronik,84.06,15,1260.9,9213
2023-12-22,P054,Mouse,Mutfak Ürünleri,417.15,1,417.15,9434
2022-12-05,P099,Telefon,Kozmetik,278.52,4,1114.08,3153
2023-07-29,P065,Defter,Ev Aletleri,838.61,5,4193.05,1608
2023-01-26,P090,Fırın,Giyim,1159.32,7,8115.24,6491
2023-03-17,P022,Çanta,Mutfak Ürünleri,140.92,11,1550.12,8988
2023-12-10,P058,Mouse,Giyim,20.59,16,329.44,1661
2023-07-29,P002,Telefon,Mutfak Ürünleri,1105.14,14,15471.96,4804
2023-11-23,P064,Fırın,Elektronik,1040.17,5,5200.85,4369
2024-10-10,P013,Kulaklık,Kozmetik,693.72,5,3468.6000000000004,9259
2023-05-19,P016,Su Şişesi,Ev Aletleri,1129.53,5,5647.65,9339
2023-02-16,P093,Fırın,Ev Aletleri,1004.98,2,2009.96,6740
2024-07-10,P023,Telefon,Kırtasiye,833.26,17,14165.42,9713
2024-05-31,P036,Kalem,Mutfak Ürünleri,1215.08,10,12150.8,7977
2023-11-07,P010,Çanta,Kozmetik,100.35,16,1605.6,6554
2024-10-24,P023,Su Şişesi,Mutfak Ürünleri,1161.27,16,18580.32,9373
2023-11-13,P045,Su Şişesi,Kozmetik,1050.07,15,15751.05,7703
2024-02-12,P004,Kulaklık,Elektronik,1127.97,14,15791.58,5807
2023-12-23,P090,Çanta,Kırtasiye,196.29,1,196.29,9690
2023-07-26,P070,Klima,Kozmetik,1187.33,13,15435.29,9473
2022-12-28,P084,Bilgisayar,Ev Aletleri,464.09,1,464.09,4342
2024-01-24,P057,Mouse,Ev Aletleri,1277.38,1,1277.38,8855
2024-01-12,P016,Mouse,Giyim,695.09,2,1390.18,5341
2023-05-31,P015,Çanta,Elektronik,177.78,12,2133.36,7318
2024-07-28,P086,Defter,Giyim,589.48,12,7073.76,1258
2024-03-13,P033,Klima,Kırtasiye,48.2,14,674.8000000000001,4848
2023-12-18,P050,Su Şişesi,Kırtasiye,1016.07,14,14224.98,9209
2023-02-18,P100,Kalem,Kozmetik,597.38,2,1194.76,5719
2023-12-12,P060,Klima,Mutfak Ürünleri,1067.46,12,12809.52,7380
2023-11-05,P091,Su Şişesi,Mutfak Ürünleri,772.55,2,1545.1,2821
2024-02-17,P076,Telefon,Ev Aletleri,47.62,19,904.78,7326
2023-01-19,P053,Telefon,Kırtasiye,593.66,16,9498.56,5762
2023-02-23,P097,Mouse,Mutfak Ürünleri,585.74,11,6443.14,7597
2023-01-18,P054,Telefon,Kırtasiye,1481.33,9,13331.97,5378
2024-03-19,P059,Fırın,Elektronik,1196.43,12,14357.16,9896
2023-12-11,P046,Mouse,Giyim,992.29,12,11907.48,3087
2023-11-24,P065,Telefon,Mutfak Ürünleri,931.43,6,5588.58,5767
2023-04-27,P030,Mouse,Giyim,414.48,5,2072.4,8310
2022-11-10,P091,Fırın,Ev Aletleri,948.09,5,4740.45,3137
2024-01-03,P068,Telefon,Giyim,1405.82,16,22493.12,9275
2023-03-06,P041,Çanta,Mutfak Ürünleri,114.06,1,114.06,8225
2023-02-13,P036,Defter,Ev Aletleri,138.92,2,277.84,9435
2023-10-23,P083,Defter,Giyim,226.23,4,904.92,6327
2024-08-15,P080,Klima,Kozmetik,908.22,7,6357.54,9633
2023-01-04,P050,Su Şişesi,Kırtasiye,945.26,3,2835.78,6865
2024-07-20,P013,Kulaklık,Ev Aletleri,1378.01,5,6890.05,8539
2023-02-01,P030,Telefon,Elektronik,987.89,16,15806.24,7045
2024-05-29,P010,Fırın,Kozmetik,1367.61,3,4102.83,8184
2023-07-19,P099,Telefon,Giyim,358.17,7,2507.19,5082
2023-03-11,P023,Bilgisayar,Giyim,712.62,7,4988.34,5654
2023-11-03,P046,Su Şişesi,Giyim,132.05,15,1980.75,6959
2023-03-23,P018,Kalem,Kozmetik,1362.51,18,24525.18,5824
2023-11-15,P036,Kalem,Kozmetik,850.1,7,5950.7,7907
2023-12-20,P030,Kalem,Elektronik,791.18,18,14241.24,8183
2024-02-13,P020,Su Şişesi,Giyim,196.97,15,2954.55,7767
2023-10-15,P048,Klima,Mutfak Ürünleri,353.84,17,6015.28,5232
2023-04-25,P050,Kulaklık,Ev Aletleri,1268.04,12,15216.48,9993
2024-09-05,P068,Çanta,Ev Aletleri,793.13,15,11896.95,6645
2024-10-27,P004,Bilgisayar,Mutfak Ürünleri,245.59,14,3438.26,7963
2024-01-15,P016,Fırın,Ev Aletleri,1408.47,11,15493.17,1925
2024-07-07,P069,Klima,Kırtasiye,443.22,19,8421.18,9276
2023-01-11,P015,Klima,Elektronik,860.95,6,5165.700000000001,8379
2024-10-22,P077,Fırın,Mutfak Ürünleri,794.08,3,2382.24,4296
2023-10-06,P036,Fırın,Ev Aletleri,403.1,14,5643.400000000001,6571
2023-01-02,P024,Fırın,Mutfak Ürünleri,123.19,18,2217.42,1960
2024-10-23,P043,Defter,Giyim,135.56,16,2168.96,3378
2022-12-08,P058,Bilgisayar,Ev Aletleri,673.77,1,673.77,9156
2023-09-22,P015,Bilgisayar,Ev Aletleri,219.83,16,3517.28,5386
2024-08-03,P090,Telefon,Kozmetik,1240.1,12,14881.2,3361
2023-10-28,P018,Su Şişesi,Kırtasiye,972.19,13,12638.47,3179
2024-09-06,P087,Defter,Elektronik,1200.17,5,6000.85,8767
2023-07-16,P018,Kalem,Elektronik,1452.13,10,14521.3,5121
2023-05-08,P046,Klima,Ev Aletleri,1085.54,7,7598.78,7996
2022-12-06,P095,Defter,Giyim,728.43,19,13840.169999999998,9571
2022-11-06,P018,Çanta,Kırtasiye,597.15,15,8957.25,8736
2024-11-03,P025,Defter,Kozmetik,540.45,16,8647.2,9611
2023-07-25,P034,Klima,Kozmetik,902.09,1,902.09,6364
2023-07-26,P080,Kalem,Giyim,301.2,6,1807.2,9854
2023-03-09,P053,Mouse,Elektronik,939.11,18,16903.98,2818
2024-01-20,P070,Kalem,Kırtasiye,166.85,1,166.85,1998
2024-01-06,P029,Kulaklık,Elektronik,155.39,2,310.78,3700
2023-01-05,P015,Klima,Kozmetik,214.16,18,3854.88,4572
2023-07-15,P093,Su Şişesi,Kozmetik,1282.75,11,14110.25,4565
